"","Player.Name","Yearly.Salary","Age","Position","Nationality","team.y","MP","Starts","Min","X90s","goal.90","assit.90","G.p.90","PK","PKatt","CrdY","CrdR","Gls","Ast","G.A","G.PK","G.A.PK","Sh.x","Shot.on.Target","SoT.","Sh.90","SoT.90","G.Sh","G.SoT","Dist","FK","total.completed","total.tempted","X.total..completed.","total.distance","progressive.distance","short.completed","short.attempted","short.","mediumm.completed","medium.attempted","X.medium","long.complted","long.attempted","long..","xA","KP","X1.3.x","PPA","CrsPA","Prog.x","SCA","SCA90","PassLive","PassDead","Drib","Sh.y","Fld","Def","GCA","GCA90","ATG.in.play","ATG.not.in.play","ATG.drib","ATG.shot","ATG.fouls","ATG.finalized","Tkl","TklW","Def.3rd.x","Mid.3rd.x","Att.3rd.x","X.contrs.opponents","Att.x","Tkl.","Past","Press","Succ.x","X.","Pressin.def","Press.mid","Press.att","Blocks","Sh","ShSv","Pass","Int","Tkl.Int","Clr","Err","Touches","Def.Pen","Def.3rd.y","Mid.3rd.y","Att.3rd.y","Att.Pen","Live","Succ.y","Att.y","Succ.","X.Pl","Megs","Carries","TotDist","PrgDist","Prog.y","X1.3.y","CPA","Mis","Dis","Targ","Rec","Rec.","prog..ric.","X2CrdY","Fls","sub_fouls","Off","Crs","OG","Recov","Won","Lost","Won."
"439","Riccardo Marchizza",416000,22,"D","Italy","spezia-calcio",24,17,1561,17.3,0,2,0,0,0,4,0,0,0.12,0.12,0,0.12,7,0,0,0.4,0,0,0,17.1,0,769,966,79.6,15973,4040,257,287,89.5,371,421,88.1,136,221,61.5,1.1,14,35,12,9,36,24,1.38,17,7,0,0,0,0,3,0.17,2,1,0,0,0,0,23,12,16,4,3,10,18,55.6,8,173,50,28.9,74,63,36,22,6,0,16,19,42,37,0,1111,49,388,500,302,29,932,11,19,57.9,11,1,691,3841,1867,73,27,4,18,17,746,683,91.6,33,0,17,14,4,40,0,135,27,16,62.8
"440","Riccardo Orsolini",1768000,23,"M","Italy","bologna-fc-1909",34,21,1755,19.5,7,3,4,3,3,0,0,0.36,0.15,0.51,0.21,0.36,53,18,34,2.72,0.92,0.08,0.22,18.2,10,482,725,66.5,8850,3177,232,292,79.5,166,237,70,73,149,49,2.4,30,39,21,6,71,67,3.44,30,15,7,7,6,2,9,0.46,4,1,0,2,1,1,31,10,16,9,6,16,41,39,25,294,73,24.8,95,96,103,24,3,0,21,11,42,20,0,993,28,179,419,460,77,909,39,66,59.1,43,4,670,3346,2031,110,25,14,39,33,896,689,76.9,120,0,21,44,7,36,0,112,23,27,46
"441","Riccardo Saponara",1612000,28,"ST","Italy","acf-fiorentina",2,0,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,42,90.5,590,96,23,25,92,12,13,92.3,3,4,75,0.1,1,4,0,0,2,1,1.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,33.3,2,10,2,20,1,6,3,1,0,0,1,0,1,0,0,47,0,5,29,21,1,46,0,0,0,0,0,35,177,84,5,4,0,1,2,46,39,84.8,6,0,1,1,0,0,0,3,1,1,50
"442","Riccardo Saponara",1612000,28,"ST","Italy","spezia-calcio",9,5,389,4.3,2,0,2,0,0,2,1,0.46,0,0.46,0.46,0.46,10,4,40,2.31,0.93,0.2,0.5,14.3,0,107,137,78.1,1900,603,48,56,85.7,48,60,80,8,11,72.7,0.6,3,6,8,0,19,13,3.01,6,0,3,0,4,0,2,0.46,0,0,0,0,2,0,4,2,1,2,1,2,4,50,2,28,6,21.4,8,8,12,2,0,0,2,3,7,2,0,181,10,32,79,85,21,179,8,12,66.7,8,0,149,961,582,34,6,8,9,3,199,140,70.4,16,1,4,14,2,5,0,27,7,6,53.8
"443","Riccardo Sottil",244400,21,"M","Italy","cagliari",21,12,1184,13.2,2,1,2,0,0,3,0,0.15,0.08,0.23,0.15,0.23,25,9,36,1.9,0.68,0.08,0.22,17,0,292,390,74.9,5572,1216,132,158,83.5,113,153,73.9,42,59,71.2,1.8,17,19,25,4,38,37,2.81,25,1,3,4,3,1,4,0.3,2,0,0,1,0,1,10,8,3,5,2,3,10,30,7,128,26,20.3,35,58,35,7,1,0,6,4,14,5,0,544,5,68,260,310,58,530,38,51,74.5,40,1,480,4317,2919,110,53,19,20,39,538,400,74.3,75,0,19,34,1,30,0,99,5,15,25
"444","Roberto Gagliardini",2444000,26,"M","Italy","fc-internazionale-milano",28,14,1232,13.7,3,2,3,0,0,2,0,0.22,0.15,0.37,0.22,0.37,17,5,29.4,1.24,0.37,0.18,0.6,16.2,0,526,612,85.9,8961,2169,263,292,90.1,205,225,91.1,48,71,67.6,1.3,7,51,8,2,57,17,1.24,13,1,1,1,1,0,6,0.44,4,0,1,0,1,0,29,17,13,11,5,8,32,25,24,236,63,26.7,92,104,40,19,3,0,16,15,44,16,0,743,29,152,420,217,39,729,7,11,63.6,8,1,496,2698,1346,67,20,4,13,9,615,552,89.8,43,0,23,17,0,13,0,80,24,15,61.5
"445","Roberto Inglese",2288000,28,"ST","Italy","parma-calcio-1913",14,6,576,6.4,0,2,0,0,0,2,0,0,0.31,0.31,0,0.31,8,5,62.5,1.25,0.78,0,0,15.9,0,75,115,65.2,1110,232,42,55,76.4,24,39,61.5,5,8,62.5,1,3,5,3,0,9,9,1.41,3,0,2,2,1,1,2,0.31,2,0,0,0,0,0,5,4,1,1,3,1,10,10,9,95,19,20,15,48,32,10,1,0,9,1,6,4,0,207,5,30,114,74,18,195,6,6,100,6,0,132,414,102,5,1,1,27,26,300,150,50,42,0,14,10,8,3,0,23,11,16,40.7
"446","Roberto Pereyra",1404000,29,"M","Argentina","udinese",34,34,2925,32.5,5,7,4,1,1,8,0,0.15,0.22,0.37,0.12,0.34,26,6,23.1,0.8,0.18,0.15,0.67,17,0,1074,1270,84.6,17413,4078,549,610,90,393,441,89.1,94,131,71.8,3.2,44,86,42,3,108,86,2.65,70,3,5,2,5,1,11,0.34,9,0,0,0,2,0,22,16,9,8,5,7,29,24.1,22,365,90,24.7,92,156,117,47,7,0,40,27,49,22,0,1648,46,261,803,732,129,1604,36,80,45,40,9,1252,7521,4254,219,72,27,58,81,1552,1222,78.7,195,0,38,60,7,35,0,238,12,25,32.4
"447","Roberto Soriano",2600000,29,"M","Italy","bologna-fc-1909",37,37,3250,36.1,9,6,9,0,0,5,0,0.25,0.17,0.42,0.25,0.42,61,19,31.1,1.69,0.53,0.15,0.47,17.5,0,1232,1518,81.2,19954,6232,635,739,85.9,456,540,84.4,100,146,68.5,6.4,48,108,51,5,172,102,2.82,85,0,3,3,7,4,13,0.36,10,0,0,1,1,1,47,32,19,19,9,11,61,18,50,606,157,25.9,147,270,189,37,7,0,30,25,72,47,0,1886,70,295,1042,715,104,1860,41,61,67.2,43,0,1310,8361,4136,196,99,9,39,46,1854,1449,78.2,195,0,75,48,3,28,0,212,39,67,36.8
"448","Robin Gosens",1248000,26,"D","Germany","atalanta",32,30,2523,28,10,6,10,0,0,9,1,0.36,0.21,0.57,0.36,0.57,50,20,40,1.78,0.71,0.2,0.5,11.5,0,1355,1659,81.7,21763,8674,736,837,87.9,516,612,84.3,82,146,56.2,3.9,28,97,43,13,187,65,2.32,54,2,1,4,2,2,11,0.39,9,1,0,1,0,0,56,28,22,24,10,11,41,26.8,30,368,98,26.6,88,170,110,53,8,1,45,43,99,40,1,1971,63,426,927,721,116,1761,16,30,53.3,17,0,1243,5764,3397,158,51,16,34,18,1544,1327,85.9,117,1,51,26,9,58,1,213,35,21,62.5
"449","Rodrigo Becao",728000,24,"D","Brazil","udinese",35,32,2780,30.9,1,0,1,0,0,5,0,0.03,0,0.03,0.03,0.03,11,2,18.2,0.36,0.06,0.09,0.5,8.9,0,1211,1378,87.9,23737,8174,407,444,91.7,615,665,92.5,168,229,73.4,0.2,6,85,5,1,60,19,0.62,15,0,0,1,1,2,0,0,0,0,0,0,0,0,68,37,39,25,4,20,47,42.6,27,413,142,34.4,248,133,32,56,31,0,25,47,115,123,2,1704,245,861,816,129,30,1650,8,10,80,8,1,1046,5199,3200,86,14,0,10,10,1132,1089,96.2,18,0,50,47,0,9,0,234,69,37,65.1
"450","Rodrigo Bentancur",4108000,23,"M","Uruguay","juventus",33,27,2324,25.8,0,4,0,0,0,8,1,0,0.15,0.15,0,0.15,15,5,33.3,0.58,0.19,0,0,22.9,0,1651,1851,89.2,32407,8150,615,668,92.1,782,841,93,234,298,78.5,2.6,30,168,19,5,171,66,2.56,50,9,0,1,1,5,13,0.5,11,0,0,0,0,2,74,45,27,38,9,15,54,27.8,39,537,158,29.4,169,274,94,56,16,0,40,48,122,45,1,2122,115,564,1303,385,15,2058,25,39,64.1,27,1,1457,6986,3313,99,40,4,16,23,1585,1509,95.2,35,1,45,28,2,8,0,297,31,26,54.4
"451","Rodrigo De Paul",1612000,26,"M","Argentina","udinese",36,36,3201,35.6,9,9,6,3,3,5,2,0.25,0.25,0.51,0.17,0.42,80,19,23.8,2.25,0.53,0.08,0.32,24,10,1532,2093,73.2,33733,11543,519,635,81.7,659,822,80.2,339,575,59,10,89,182,97,20,264,164,4.61,92,39,13,7,11,2,20,0.56,13,2,2,2,1,0,44,29,21,21,2,20,62,32.3,42,489,136,27.8,189,194,106,59,2,0,57,19,63,23,1,2580,27,433,1349,1099,64,2345,112,167,67.1,114,2,2006,13377,7911,335,145,14,68,78,2155,1905,88.4,153,1,35,125,1,114,0,267,7,13,35
"452","Rodrigo Palacio",1768000,38,"ST","Argentina","bologna-fc-1909",36,28,2502,27.8,5,5,5,0,0,5,0,0.18,0.18,0.36,0.18,0.36,54,24,44.4,1.94,0.86,0.09,0.21,13.5,0,740,979,75.6,11666,2341,410,481,85.2,241,317,76,62,104,59.6,4.1,36,37,31,9,68,93,3.35,68,1,8,8,6,2,16,0.58,12,0,0,2,1,1,17,12,3,6,8,1,13,7.7,12,407,120,29.5,29,148,230,17,1,0,16,7,24,23,1,1332,32,90,604,730,170,1262,43,75,57.3,46,2,951,5708,3010,168,41,46,75,62,1653,1057,63.9,315,0,37,72,35,56,0,122,45,72,38.5
"453","Rogerio",1092000,22,"D","Brazil","u.s.-sassuolo",28,21,1877,20.9,0,1,0,0,0,4,0,0,0.05,0.05,0,0.05,16,3,18.8,0.77,0.14,0,0,21.7,0,1097,1294,84.8,18439,5300,539,578,93.3,463,532,87,80,147,54.4,1.5,12,60,18,7,61,27,1.29,22,3,1,1,0,0,1,0.05,1,0,0,0,0,0,27,15,16,8,3,14,22,63.6,8,219,74,33.8,81,83,55,46,5,0,41,25,52,50,0,1525,86,445,723,459,39,1372,24,44,54.5,27,3,1035,5119,2833,126,37,11,18,20,1108,1035,93.4,41,0,28,25,1,55,0,160,19,14,57.6
"454","Rolando Mandragora",1092000,23,"M","Italy","udinese",10,3,398,4.4,0,0,0,0,0,0,0,0,0,0,0,0,9,4,44.4,2.04,0.9,0,0,22,1,131,165,79.4,2263,565,61,69,88.4,58,66,87.9,10,20,50,0.2,4,10,6,1,18,7,1.58,7,0,0,0,0,0,1,0.23,1,0,0,0,0,0,8,5,3,4,1,3,12,25,9,71,16,22.5,32,28,11,14,3,0,11,3,11,5,0,219,9,60,109,61,8,215,3,3,100,3,0,133,582,351,13,2,2,3,8,185,143,77.3,15,0,5,4,1,3,0,37,6,2,75
"455","Rolando Mandragora",1092000,23,"M","Italy","torino",17,17,1525,16.9,3,1,3,0,0,5,1,0.18,0.06,0.24,0.18,0.24,27,8,29.6,1.59,0.47,0.11,0.38,19.8,1,600,736,81.5,10913,2548,262,297,88.2,247,282,87.6,77,129,59.7,0.6,14,50,9,3,41,38,2.24,24,4,1,3,4,2,5,0.3,2,1,0,2,0,0,26,17,10,10,6,8,33,24.2,25,354,91,25.7,119,170,65,18,6,0,12,19,45,27,0,885,32,192,502,227,22,804,10,16,62.5,11,1,493,1905,951,31,13,1,12,6,558,499,89.4,26,1,33,30,1,13,0,192,13,13,50
"456","Romelu Lukaku",10400000,27,"ST","Belgium","fc-internazionale-milano",36,32,2884,32,24,11,18,6,6,4,0,0.75,0.34,1.09,0.56,0.9,89,42,47.2,2.78,1.31,0.2,0.43,13.7,1,555,765,72.5,7500,1619,350,425,82.4,124,190,65.3,36,56,64.3,7.8,50,35,39,4,69,114,3.56,88,0,12,10,4,0,24,0.75,20,0,2,2,0,0,11,5,1,7,3,3,10,30,7,291,80,27.5,10,98,183,19,5,0,14,3,14,34,0,1172,37,65,512,668,239,1113,38,69,55.1,40,2,824,3785,2355,120,46,42,88,62,1569,934,59.5,387,0,34,49,19,23,0,87,37,62,37.4
"457","Ronaldo Vieira",1144000,21,"M","England","hellas-verona",4,2,226,2.5,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0.8,0,0,0,23.3,0,97,122,79.5,1913,521,37,44,84.1,47,57,82.5,11,17,64.7,0.1,2,10,1,0,9,3,1.19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,1,0,2,0,2,44,11,25,11,26,7,7,5,0,2,0,4,3,0,143,7,24,92,36,2,139,2,2,100,2,0,89,390,166,7,7,0,1,2,95,86,90.5,3,0,6,4,0,0,0,38,6,3,66.7
"458","Ruslan Malinovskyi",1300000,27,"M","Ukraine","atalanta",36,22,1876,20.8,8,12,7,1,1,3,0,0.38,0.58,0.96,0.34,0.91,69,23,33.3,3.31,1.1,0.1,0.3,20.6,12,857,1149,74.6,17113,5315,324,393,82.4,379,463,81.9,134,235,57,9.7,75,87,56,6,154,126,6.04,84,23,5,6,7,1,16,0.77,14,2,0,0,0,0,23,17,1,16,6,5,20,25,15,411,111,27,46,184,181,19,1,0,18,3,26,6,1,1443,9,114,622,819,83,1330,53,84,63.1,56,3,1130,6078,3364,194,61,20,45,61,1320,1110,84.1,207,0,45,55,1,31,0,153,29,28,50.9
"459","Salva Ferrer",343200,22,"D","Spain","spezia-calcio",20,8,703,7.8,5,0,5,0,0,0,0,0.64,0,0.64,0.64,0.64,15,10,66.7,1.92,1.28,0.33,0.5,9.8,0,97,143,67.8,1142,103,70,92,76.1,18,31,58.1,2,4,50,0.5,3,2,2,0,3,5,0.64,3,0,1,0,1,0,1,0.13,0,0,0,0,1,0,8,6,0,6,2,3,7,42.9,4,153,41,26.8,6,58,89,8,1,0,7,2,10,8,0,259,7,13,124,132,37,237,2,4,50,2,0,135,504,224,11,6,1,42,14,369,173,46.9,66,0,16,13,3,2,0,27,19,45,29.7
"460","Salvatore Molina",343200,28,"D","Italy","crotone",29,28,2315,25.7,1,4,1,0,0,1,0,0.04,0.16,0.19,0.04,0.19,15,5,33.3,0.58,0.19,0.07,0.2,19.6,0,851,1091,78,16123,4895,368,424,86.8,362,426,85,109,197,55.3,2.7,24,52,34,14,93,44,1.71,36,4,2,0,1,1,7,0.27,7,0,0,0,0,0,46,27,27,10,9,22,46,47.8,24,358,113,31.6,150,131,77,50,7,0,43,20,66,35,0,1347,92,430,641,369,29,1267,28,48,58.3,30,1,895,4924,2416,107,31,7,22,37,1001,884,88.3,57,0,25,39,2,54,1,213,23,21,52.3
"461","Salvatore Sirigu",3276000,33,"GK","Italy","torino",32,32,2880,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,708,1012,70,20967,13380,167,169,98.8,242,248,97.6,285,579,49.2,0,0,14,0,0,0,3,0.09,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,7,0,0,7,0,0,0,0,0,0,0,0,0,2,1073,916,1068,5,0,0,687,0,0,0,0,0,464,1851,1090,0,0,0,0,0,430,429,99.8,0,0,1,4,0,0,1,133,0,0,NA
"462","Sam Lammers",988000,23,"ST","Holland","atalanta",15,1,291,3.2,2,0,2,0,0,0,0,0.62,0,0.62,0.62,0.62,9,4,44.4,2.78,1.24,0.22,0.5,12.9,0,95,126,75.4,1254,231,68,83,81.9,23,30,76.7,2,4,50,0.3,4,6,3,0,9,10,3.09,8,0,2,0,0,0,1,0.31,0,0,1,0,0,0,3,3,0,2,1,0,5,0,5,44,12,27.3,2,18,24,1,1,0,0,0,3,3,0,178,5,10,70,104,32,175,16,20,80,17,0,150,426,217,14,4,5,16,11,216,146,67.6,53,0,5,5,2,1,0,19,10,12,45.5
"463","Samir Handanovic",5408000,36,"GK","Slovenia","fc-internazionale-milano",37,37,3240,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938,1090,86.1,23550,12404,200,201,99.5,494,498,99.2,241,386,62.4,0,0,2,0,0,0,3,0.08,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,33.3,3,0,0,0,0,0,0,0,0,0,2,1140,1074,1137,4,0,0,915,0,0,0,0,0,622,2569,1484,0,0,0,0,0,686,684,99.7,0,0,0,4,0,0,1,106,0,0,NA
"464","Samir Ujkani",416000,32,"GK","Kosovo","torino",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,82.1,627,415,3,3,100,12,12,100,8,13,61.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,29,30,0,0,0,23,0,0,0,0,0,15,41,24,0,0,0,0,0,15,15,100,0,0,0,0,0,0,0,5,0,0,NA
"465","Samu Castillejo",2444000,25,"M","Spain","ac-milan",28,12,1181,13.1,1,0,1,0,0,5,0,0.08,0,0.08,0.08,0.08,25,7,28,1.91,0.53,0.04,0.14,17.7,1,365,463,78.8,6300,1539,181,207,87.4,137,160,85.6,37,63,58.7,0.7,10,23,16,4,37,27,2.06,19,2,1,1,4,0,3,0.23,2,0,0,0,1,0,28,17,12,13,3,17,41,41.5,24,328,82,25,65,163,100,18,0,0,18,13,41,9,0,631,13,93,301,297,46,607,24,43,55.8,27,2,509,3199,1637,75,26,13,19,26,591,446,75.5,57,0,25,31,4,28,0,84,10,20,33.3
"466","Samuel Di Carmine",1092000,31,"ST","Italy","hellas-verona",11,6,500,5.6,0,0,0,0,0,1,0,0,0,0,0,0,9,2,22.2,1.62,0.36,0,0,9.7,0,97,157,61.8,1183,110,70,96,72.9,24,47,51.1,1,3,33.3,0.1,4,4,2,0,4,11,1.98,6,0,0,1,4,0,2,0.36,0,0,0,1,1,0,0,0,0,0,0,0,3,0,3,64,16,25,4,23,37,1,1,0,0,0,0,7,0,221,6,14,120,94,32,210,1,1,100,1,0,130,602,214,16,4,4,20,12,331,177,53.5,64,0,16,20,6,5,0,21,30,28,51.7
"467","Samuel Di Carmine",1092000,31,"ST","Italy","crotone",11,6,475,5.3,0,0,0,0,0,1,0,0,0,0,0,0,6,1,16.7,1.14,0.19,0,0,11,0,79,102,77.5,1229,119,41,49,83.7,26,34,76.5,7,9,77.8,0,0,3,3,1,4,4,0.76,2,0,0,0,2,0,2,0.38,0,0,0,0,2,0,5,2,2,1,2,1,3,33.3,2,47,8,17,6,27,14,3,0,0,3,1,6,5,0,158,6,19,89,56,12,146,0,1,0,0,0,79,274,89,4,3,1,13,8,248,117,47.2,34,0,5,15,0,3,0,11,12,16,42.9
"468","Sandro Tonali",1716000,20,"M","Italy","ac-milan",25,17,1330,14.8,0,0,0,0,0,1,1,0,0,0,0,0,9,3,33.3,0.61,0.2,0,0,22.3,1,633,769,82.3,12016,3077,258,301,85.7,270,309,87.4,93,131,71,1.3,16,64,11,1,55,30,2.03,22,7,0,0,1,0,1,0.07,1,0,0,0,0,0,27,14,13,13,1,11,27,40.7,16,303,68,22.4,108,154,41,29,6,0,23,20,47,24,0,901,43,254,516,193,11,861,6,10,60,6,0,567,2997,1591,53,19,1,10,13,628,590,93.9,17,0,18,18,0,11,0,161,6,10,37.5
"469","Sasa Lukic",1092000,23,"M","Serbia","torino",32,24,2106,23.4,3,0,3,0,0,4,0,0.13,0,0.13,0.13,0.13,19,7,36.8,0.81,0.3,0.16,0.43,16.4,0,648,807,80.3,10570,2573,337,384,87.8,248,294,84.4,48,81,59.3,1.6,24,47,18,7,57,55,2.35,39,2,3,1,7,3,3,0.13,1,0,0,0,1,1,39,28,13,20,6,11,49,22.4,38,494,134,27.1,124,270,100,40,5,0,35,15,54,15,0,1040,23,164,592,376,45,1014,23,41,56.1,25,1,734,4637,2484,108,51,8,25,30,933,705,75.6,84,0,46,36,2,25,0,175,26,56,31.7
"470","Sebastian Walukiewicz",395200,20,"D","Poland","cagliari",19,18,1618,18,0,1,0,0,0,1,0,0,0.06,0.06,0,0.06,3,1,33.3,0.17,0.06,0,0,6.9,0,715,835,85.6,14724,5405,231,257,89.9,369,410,90,111,159,69.8,0,1,27,2,0,37,5,0.28,4,0,0,1,0,0,2,0.11,1,0,0,1,0,0,31,14,20,8,3,16,34,47.1,18,205,68,33.2,121,70,14,33,17,0,16,22,53,72,0,1001,178,581,448,37,6,967,7,8,87.5,8,0,592,3580,2130,45,10,0,4,6,667,656,98.4,1,0,16,5,0,1,0,144,23,21,52.3
"471","Sebastiano Luperto",572000,23,"D","Italy","crotone",23,22,1879,20.9,0,0,0,0,0,5,1,0,0,0,0,0,5,1,20,0.24,0.05,0,0,18.5,0,809,979,82.6,16249,6162,252,276,91.3,462,502,92,92,184,50,0.4,7,55,1,0,65,12,0.57,10,0,1,0,0,1,0,0,0,0,0,0,0,0,33,19,25,7,1,9,21,42.9,12,227,57,25.1,120,86,21,31,8,0,23,18,51,91,1,1154,184,661,524,44,11,1104,5,6,83.3,5,0,699,3642,1992,41,8,0,7,2,770,753,97.8,2,1,28,19,0,0,0,164,28,25,52.8
"472","Sebastien De Maio",936000,33,"D","France","udinese",15,9,853,9.5,0,0,0,0,0,1,0,0,0,0,0,0,5,1,20,0.53,0.11,0,0,12.3,0,317,368,86.1,6750,1811,86,94,91.5,166,181,91.7,62,88,70.5,0,0,6,1,0,14,3,0.32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,8,12,0,4,5,80,1,111,40,36,74,34,3,17,11,1,6,13,33,45,0,466,66,256,226,13,6,449,2,2,100,2,0,235,1421,683,8,2,0,1,1,253,242,95.7,3,0,11,3,3,1,0,104,24,19,55.8
"473","Senad Lulic",2132000,33,"D","Bosnia & Herzegovina","lazio",16,8,718,8,0,0,0,0,0,1,0,0,0,0,0,0,6,3,50,0.75,0.38,0,0,16.4,0,252,347,72.6,4796,1549,112,132,84.8,106,132,80.3,33,69,47.8,0.8,4,15,8,4,23,12,1.5,9,1,2,0,0,0,1,0.13,1,0,0,0,0,0,19,10,9,6,4,6,12,50,6,112,30,26.8,36,48,28,13,3,0,10,8,27,14,0,427,17,113,187,155,25,389,10,16,62.5,10,0,257,1538,884,35,17,4,11,6,307,263,85.7,26,0,13,3,2,23,0,57,11,3,78.6
"474","Sergej Milinkovic-Savic",3900000,24,"M","Serbia","lazio",32,32,2746,30.5,8,9,8,0,0,4,0,0.26,0.29,0.56,0.26,0.56,64,21,32.8,2.1,0.69,0.13,0.38,17.4,11,1407,1802,78.1,27319,7484,576,698,82.5,578,683,84.6,213,332,64.2,6.4,41,138,66,16,161,81,2.65,68,1,1,4,3,4,16,0.52,14,0,0,0,1,1,74,46,25,33,16,30,91,33,61,526,148,28.1,157,246,123,57,13,1,44,37,111,52,0,2229,83,451,1199,726,99,2185,25,46,54.3,29,3,1483,7634,3575,151,46,14,67,51,1996,1697,85,160,0,57,50,11,49,0,244,95,79,54.6
"475","Simon Kjar",1560000,31,"D","Denmark","ac-milan",28,28,2393,26.6,0,2,0,0,0,3,0,0,0.08,0.08,0,0.08,15,2,13.3,0.56,0.08,0,0,11.2,1,1289,1459,88.3,29456,8779,316,342,92.4,683,716,95.4,276,374,73.8,1,4,69,1,0,72,12,0.45,8,1,0,2,1,0,2,0.08,2,0,0,0,0,0,51,21,31,18,2,21,40,52.5,19,308,92,29.9,153,144,11,56,29,1,27,38,89,145,2,1765,297,1001,808,41,19,1685,0,0,0,0,0,1026,4866,2614,34,1,0,7,1,1175,1155,98.3,1,0,26,10,1,1,0,215,66,40,62.3
"476","Simon Sohm",468000,19,"M","Switzerland","parma-calcio-1913",18,8,899,10,1,0,1,0,0,1,0,0.1,0,0.1,0.1,0.1,5,1,20,0.5,0.1,0.2,1,18,0,370,432,85.6,6782,1417,157,179,87.7,166,183,90.7,42,62,67.7,0.3,5,26,3,0,34,12,1.2,9,0,3,0,0,0,1,0.1,0,0,1,0,0,0,18,11,11,6,1,7,14,50,7,153,31,20.3,52,77,24,10,1,0,9,3,21,9,0,510,13,136,316,92,6,500,9,16,56.3,10,1,321,1537,842,29,9,1,10,11,431,375,87,18,0,8,4,2,2,0,77,11,6,64.7
"477","Simone Bastoni",135200,23,"D","Italy","spezia-calcio",22,19,1522,16.9,1,7,1,0,0,7,0,0.06,0.41,0.47,0.06,0.47,21,4,19,1.24,0.24,0.05,0.25,19.8,1,807,1066,75.7,15013,5268,366,411,89.1,304,372,81.7,120,224,53.6,3.4,30,52,26,8,77,46,2.72,28,12,5,1,0,0,8,0.47,4,3,1,0,0,0,55,29,31,19,5,26,47,55.3,21,264,76,28.8,99,122,43,21,1,0,20,22,77,40,0,1272,45,371,603,414,35,1089,14,27,51.9,15,0,763,4992,3050,111,51,5,24,20,841,768,91.3,40,0,35,27,2,45,0,164,24,29,45.3
"478","Simone Colombi",343200,29,"GK","Italy","parma-calcio-1913",2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,50,70,1223,1027,7,7,100,8,9,88.9,18,32,56.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,47,53,1,0,0,39,0,0,0,0,0,25,93,48,0,0,0,0,0,25,25,100,0,0,0,0,0,0,0,7,0,0,NA
"479","Simone Iacoponi",416000,33,"D","Italy","parma-calcio-1913",16,13,1193,13.3,0,0,0,0,0,3,1,0,0,0,0,0,4,2,50,0.3,0.15,0,0,36.1,0,627,726,86.4,13960,4706,188,202,93.1,311,335,92.8,124,170,72.9,0,0,42,1,0,49,4,0.3,3,0,0,0,1,0,1,0.08,1,0,0,0,0,0,23,16,14,8,1,7,20,35,13,147,41,27.9,85,49,13,24,3,0,21,7,30,48,1,838,104,403,416,81,5,765,3,5,60,4,1,511,2985,1768,44,8,0,6,0,572,548,95.8,7,0,15,14,2,7,2,103,11,9,55
"480","Simone Rabbi",31200,18,"ST","Italy","bologna-fc-1909",4,0,35,0.4,0,1,0,0,0,0,0,0,2.57,2.57,0,2.57,0,0,0,0,0,0,0,0,0,7,10,70,114,61,3,3,100,4,5,80,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,8,2,25,2,2,4,0,0,0,0,0,1,0,0,19,0,3,11,9,2,17,0,0,0,0,0,15,95,48,1,1,0,3,4,24,14,58.3,9,0,3,2,1,0,0,1,0,2,0
"481","Simone Scuffet",395200,24,"GK","Italy","udinese",1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,28,71.4,883,646,1,1,100,6,6,100,13,21,61.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29,31,0,0,0,18,0,0,0,0,0,11,44,19,0,0,0,0,0,9,9,100,0,0,0,0,0,0,0,5,0,0,NA
